datetime,open,high,low,close,volume
2023-10-13 22:00:00,1.05112,1.05157,1.05093,1.05138,2281
2023-10-13 23:00:00,1.05138,1.05139,1.05055,1.05089,900
2023-10-16 00:00:00,1.05054,1.05215,1.05031,1.05194,569
2023-10-16 01:00:00,1.05208,1.05254,1.05139,1.05215,1287
2023-10-16 02:00:00,1.05215,1.05226,1.05172,1.0522,1085
2023-10-16 03:00:00,1.0522,1.05236,1.05155,1.05176,1678
2023-10-16 04:00:00,1.05177,1.05255,1.05176,1.05221,1703
2023-10-16 05:00:00,1.05221,1.05258,1.05201,1.05217,1074
2023-10-16 06:00:00,1.05217,1.05241,1.052,1.05236,998
2023-10-16 07:00:00,1.05236,1.05269,1.05223,1.05259,797
2023-10-16 08:00:00,1.05259,1.05305,1.0523,1.05295,1253
2023-10-16 09:00:00,1.05295,1.05382,1.05266,1.05348,2656
2023-10-16 10:00:00,1.05347,1.05359,1.05236,1.05342,3575
2023-10-16 11:00:00,1.05343,1.05428,1.05235,1.05408,2874
2023-10-16 12:00:00,1.05405,1.05423,1.05317,1.05319,2139
2023-10-16 13:00:00,1.05319,1.05347,1.05279,1.05324,1836
2023-10-16 14:00:00,1.05324,1.05389,1.05262,1.05367,2047
2023-10-16 15:00:00,1.05367,1.0546,1.05294,1.05417,3928
2023-10-16 16:00:00,1.05418,1.05439,1.05281,1.05299,3736
2023-10-16 17:00:00,1.053,1.05555,1.05257,1.05496,3909
2023-10-16 18:00:00,1.05497,1.05525,1.05394,1.05448,2707
2023-10-16 19:00:00,1.05449,1.05493,1.05403,1.05474,1921
2023-10-16 20:00:00,1.05474,1.05561,1.05436,1.05551,1649
2023-10-16 21:00:00,1.05551,1.05567,1.05518,1.05541,1402
2023-10-16 22:00:00,1.05541,1.05627,1.05526,1.05626,1491
2023-10-16 23:00:00,1.05626,1.05626,1.05583,1.05594,877
2023-10-17 00:00:00,1.05599,1.05605,1.05563,1.05585,485
2023-10-17 01:00:00,1.05582,1.05615,1.05558,1.05561,644
2023-10-17 02:00:00,1.05561,1.05574,1.0553,1.05543,751
2023-10-17 03:00:00,1.05545,1.05607,1.05543,1.05558,1487
2023-10-17 04:00:00,1.05557,1.05559,1.05494,1.05524,1544
2023-10-17 05:00:00,1.05525,1.0553,1.05464,1.05501,1215
2023-10-17 06:00:00,1.055,1.05543,1.05479,1.05499,1206
2023-10-17 07:00:00,1.05499,1.055,1.05454,1.05475,969
2023-10-17 08:00:00,1.05474,1.05505,1.05436,1.05439,1363
2023-10-17 09:00:00,1.05447,1.05449,1.0534,1.05372,2060
2023-10-17 10:00:00,1.05367,1.05548,1.05341,1.05487,2730
2023-10-17 11:00:00,1.05482,1.0549,1.05329,1.0536,2285
2023-10-17 12:00:00,1.0536,1.05545,1.0536,1.0554,2008
2023-10-17 13:00:00,1.05546,1.05626,1.05462,1.05534,2678
2023-10-17 14:00:00,1.05533,1.05794,1.05533,1.05751,2364
2023-10-17 15:00:00,1.05752,1.05778,1.05384,1.05473,4743
2023-10-17 16:00:00,1.0547,1.05614,1.05397,1.05492,4922
2023-10-17 17:00:00,1.05489,1.05872,1.05482,1.05754,4767
2023-10-17 18:00:00,1.05757,1.05929,1.05757,1.05922,3238
2023-10-17 19:00:00,1.05923,1.05949,1.05787,1.05796,2454
2023-10-17 20:00:00,1.05794,1.05812,1.05647,1.05672,2076
2023-10-17 21:00:00,1.0567,1.05746,1.05642,1.0569,1841
2023-10-17 22:00:00,1.05692,1.0581,1.0569,1.0577,1694
2023-10-17 23:00:00,1.0577,1.05778,1.05736,1.05762,1032
2023-10-18 00:00:00,1.05766,1.05768,1.05669,1.05752,368
2023-10-18 01:00:00,1.05754,1.05772,1.05747,1.05758,427
2023-10-18 02:00:00,1.05758,1.05762,1.0572,1.05728,854
2023-10-18 03:00:00,1.0573,1.05744,1.05606,1.05646,1220
2023-10-18 04:00:00,1.05646,1.05702,1.05614,1.05695,1696
2023-10-18 05:00:00,1.05696,1.05792,1.05696,1.05756,1779
2023-10-18 06:00:00,1.05756,1.05781,1.05724,1.05756,1145
2023-10-18 07:00:00,1.05756,1.05788,1.05734,1.05756,1108
2023-10-18 08:00:00,1.05756,1.05849,1.05746,1.05826,1374
2023-10-18 09:00:00,1.05825,1.05942,1.05772,1.0579,2287
2023-10-18 10:00:00,1.0579,1.05833,1.05706,1.0579,3123
2023-10-18 11:00:00,1.0579,1.0585,1.05734,1.05834,2373
2023-10-18 12:00:00,1.05834,1.05868,1.05658,1.0569,2636
2023-10-18 13:00:00,1.05692,1.05698,1.05542,1.0556,2449
2023-10-18 14:00:00,1.05561,1.05682,1.05521,1.05608,2442
2023-10-18 15:00:00,1.05607,1.05744,1.05494,1.05571,3488
2023-10-18 16:00:00,1.0557,1.05642,1.05486,1.05508,4408
2023-10-18 17:00:00,1.05509,1.05603,1.05323,1.05376,4925
2023-10-18 18:00:00,1.05376,1.05429,1.05257,1.05314,3649
2023-10-18 19:00:00,1.05312,1.05381,1.05232,1.0537,3115
2023-10-18 20:00:00,1.05371,1.05537,1.05346,1.05502,3484
2023-10-18 21:00:00,1.05502,1.05515,1.05349,1.05359,2305
2023-10-18 22:00:00,1.05359,1.05379,1.05317,1.05355,1969
2023-10-18 23:00:00,1.05356,1.05377,1.05343,1.05364,1036
2023-10-19 00:00:00,1.05357,1.05371,1.05313,1.05354,267
2023-10-19 01:00:00,1.05352,1.05396,1.05352,1.05373,619
2023-10-19 02:00:00,1.05373,1.05397,1.05365,1.05381,641
2023-10-19 03:00:00,1.0538,1.054,1.05329,1.05391,1681
2023-10-19 04:00:00,1.05391,1.0542,1.05326,1.05365,1869
2023-10-19 05:00:00,1.05365,1.05394,1.05341,1.0535,1278
2023-10-19 06:00:00,1.05351,1.05372,1.05325,1.0534,1106
2023-10-19 07:00:00,1.0534,1.05352,1.05306,1.05336,1000
2023-10-19 08:00:00,1.05336,1.0535,1.05304,1.05332,1399
2023-10-19 09:00:00,1.0533,1.05422,1.05282,1.05402,2245
2023-10-19 10:00:00,1.05402,1.05482,1.05358,1.05377,3390
2023-10-19 11:00:00,1.05375,1.05438,1.05294,1.05359,3014
2023-10-19 12:00:00,1.05359,1.05454,1.05352,1.05445,2335
2023-10-19 13:00:00,1.05444,1.05525,1.05428,1.05513,2086
2023-10-19 14:00:00,1.05514,1.05638,1.05514,1.05579,2362
2023-10-19 15:00:00,1.05578,1.05798,1.05562,1.05764,4036
2023-10-19 16:00:00,1.05766,1.05816,1.05658,1.05753,4142
2023-10-19 17:00:00,1.05754,1.05793,1.05656,1.0569,4126
2023-10-19 18:00:00,1.0569,1.05784,1.05669,1.05696,3399
2023-10-19 19:00:00,1.05697,1.06167,1.05559,1.05965,8418
2023-10-19 20:00:00,1.05965,1.06065,1.0584,1.05986,5649
2023-10-19 21:00:00,1.05986,1.06048,1.05783,1.0581,3901
2023-10-19 22:00:00,1.05808,1.05903,1.05808,1.05881,2922
2023-10-19 23:00:00,1.05875,1.0588,1.05803,1.05821,1109
2023-10-20 00:00:00,1.05819,1.05834,1.05767,1.0582,319
2023-10-20 01:00:00,1.05811,1.05836,1.05796,1.05811,607
2023-10-20 02:00:00,1.0581,1.05868,1.05784,1.05865,975
2023-10-20 03:00:00,1.05865,1.05868,1.05738,1.05762,1666
2023-10-20 04:00:00,1.0576,1.05762,1.05685,1.05726,1756
2023-10-20 05:00:00,1.05726,1.058,1.0571,1.05782,1455
2023-10-20 06:00:00,1.05782,1.05802,1.05748,1.0576,967
2023-10-20 07:00:00,1.0576,1.05774,1.05733,1.05753,916
2023-10-20 08:00:00,1.05753,1.05788,1.05713,1.05737,1165
2023-10-20 09:00:00,1.05735,1.0576,1.0565,1.05742,2592
2023-10-20 10:00:00,1.05742,1.05768,1.05684,1.05707,3203
2023-10-20 11:00:00,1.0571,1.05953,1.05686,1.05879,2909
2023-10-20 12:00:00,1.05879,1.05935,1.05799,1.05899,2505
2023-10-20 13:00:00,1.059,1.05929,1.05839,1.05854,2025
2023-10-20 14:00:00,1.05854,1.0599,1.0585,1.0591,2201
2023-10-20 15:00:00,1.0591,1.05923,1.05655,1.0584,3906
2023-10-20 16:00:00,1.05839,1.0595,1.05791,1.05792,4520
2023-10-20 17:00:00,1.05791,1.06006,1.05722,1.05878,4435
2023-10-20 18:00:00,1.05878,1.05966,1.05871,1.05912,2980
2023-10-20 19:00:00,1.05912,1.05913,1.05813,1.05896,2499
2023-10-20 20:00:00,1.05897,1.06038,1.0588,1.05958,2591
2023-10-20 21:00:00,1.05957,1.05965,1.05863,1.05926,1990
2023-10-20 22:00:00,1.05926,1.05947,1.05883,1.05922,1840
2023-10-20 23:00:00,1.0592,1.05956,1.05916,1.05948,1019
2023-10-23 00:00:00,1.05949,1.05965,1.05906,1.05924,522
2023-10-23 01:00:00,1.05926,1.05958,1.05884,1.05916,932
2023-10-23 02:00:00,1.05916,1.05936,1.05886,1.05896,952
2023-10-23 03:00:00,1.05896,1.05902,1.05841,1.0587,1337
2023-10-23 04:00:00,1.05871,1.05871,1.05818,1.05834,1372
2023-10-23 05:00:00,1.0583,1.05836,1.05734,1.05737,1101
2023-10-23 06:00:00,1.05736,1.05784,1.05736,1.0575,761
2023-10-23 07:00:00,1.0575,1.05773,1.0574,1.05763,792
2023-10-23 08:00:00,1.05762,1.05793,1.05754,1.05774,1102
2023-10-23 09:00:00,1.05774,1.05863,1.05715,1.05826,1761
2023-10-23 10:00:00,1.05825,1.05976,1.05766,1.05976,2879
2023-10-23 11:00:00,1.05976,1.06105,1.05949,1.06026,2905
2023-10-23 12:00:00,1.06026,1.06149,1.05908,1.05932,2690
2023-10-23 13:00:00,1.05932,1.06044,1.05905,1.06044,2171
2023-10-23 14:00:00,1.06042,1.06098,1.06008,1.06018,2285
2023-10-23 15:00:00,1.06016,1.06188,1.05951,1.06098,3089
2023-10-23 16:00:00,1.06098,1.06132,1.05911,1.06052,3719
2023-10-23 17:00:00,1.06052,1.06319,1.06049,1.06287,4465
2023-10-23 18:00:00,1.06286,1.06468,1.06281,1.06454,2847
2023-10-23 19:00:00,1.06452,1.06646,1.06408,1.06646,2553
2023-10-23 20:00:00,1.06644,1.06727,1.06596,1.06682,2422
2023-10-23 21:00:00,1.06682,1.06778,1.06655,1.06742,2184
2023-10-23 22:00:00,1.06743,1.06748,1.06602,1.06657,2119
2023-10-23 23:00:00,1.06655,1.06694,1.06634,1.06684,765
2023-10-24 00:00:00,1.06686,1.06695,1.06609,1.0667,405
2023-10-24 01:00:00,1.06669,1.0672,1.06669,1.06679,517
2023-10-24 02:00:00,1.06678,1.06703,1.06669,1.06699,755
2023-10-24 03:00:00,1.067,1.06734,1.06667,1.06723,1317
2023-10-24 04:00:00,1.06724,1.0675,1.06679,1.06704,1748
2023-10-24 05:00:00,1.06706,1.06872,1.06688,1.06816,1666
2023-10-24 06:00:00,1.06816,1.06862,1.06808,1.06826,1101
2023-10-24 07:00:00,1.06826,1.06834,1.0679,1.06791,772
2023-10-24 08:00:00,1.06792,1.06829,1.06772,1.06809,1178
2023-10-24 09:00:00,1.06807,1.06866,1.06769,1.06852,2170
2023-10-24 10:00:00,1.06851,1.06942,1.0657,1.06628,3871
2023-10-24 11:00:00,1.06628,1.06628,1.06442,1.06503,3094
2023-10-24 12:00:00,1.06494,1.06512,1.06359,1.06367,2306
2023-10-24 13:00:00,1.06366,1.06396,1.06217,1.06253,2299
2023-10-24 14:00:00,1.06255,1.06414,1.06219,1.06352,2320
2023-10-24 15:00:00,1.06352,1.06365,1.06122,1.06158,3402
2023-10-24 16:00:00,1.06156,1.06242,1.05963,1.06114,4563
2023-10-24 17:00:00,1.06114,1.06162,1.05906,1.05997,4678
2023-10-24 18:00:00,1.05997,1.05998,1.0583,1.05938,3175
2023-10-24 19:00:00,1.05938,1.06022,1.05834,1.05867,2630
2023-10-24 20:00:00,1.05868,1.05941,1.05866,1.05888,2357
2023-10-24 21:00:00,1.05886,1.05911,1.05844,1.05883,2040
2023-10-24 22:00:00,1.0588,1.05938,1.0587,1.05918,1630
2023-10-24 23:00:00,1.05918,1.05944,1.05889,1.05908,1183
2023-10-25 00:00:00,1.05894,1.05927,1.05828,1.05908,530
2023-10-25 01:00:00,1.05903,1.05938,1.05897,1.05934,563
2023-10-25 02:00:00,1.05934,1.05952,1.05918,1.0595,590
2023-10-25 03:00:00,1.05951,1.05988,1.05896,1.05926,1641
2023-10-25 04:00:00,1.05928,1.05978,1.05919,1.05946,1731
2023-10-25 05:00:00,1.05946,1.06046,1.05945,1.06036,1089
2023-10-25 06:00:00,1.06037,1.0605,1.06018,1.0602,818
2023-10-25 07:00:00,1.0602,1.06064,1.0601,1.06062,703
2023-10-25 08:00:00,1.06062,1.06067,1.05975,1.06011,1113
2023-10-25 09:00:00,1.0601,1.0604,1.05925,1.05925,1808
2023-10-25 10:00:00,1.05926,1.05926,1.05784,1.05871,2404
2023-10-25 11:00:00,1.05871,1.05969,1.05834,1.05851,2397
2023-10-25 12:00:00,1.05852,1.05852,1.05665,1.0569,2064
2023-10-25 13:00:00,1.0569,1.05773,1.05659,1.05743,1779
2023-10-25 14:00:00,1.05744,1.05788,1.05698,1.05728,1745
2023-10-25 15:00:00,1.05728,1.05797,1.05697,1.05749,2738
2023-10-25 16:00:00,1.0575,1.05828,1.05669,1.05809,3428
2023-10-25 17:00:00,1.0581,1.05915,1.05681,1.05851,5075
2023-10-25 18:00:00,1.0585,1.05956,1.0583,1.0583,4021
2023-10-25 19:00:00,1.0583,1.05861,1.05707,1.05746,2350
2023-10-25 20:00:00,1.05746,1.05766,1.05658,1.05712,3225
2023-10-25 21:00:00,1.05712,1.05734,1.05657,1.05664,2064
2023-10-25 22:00:00,1.05664,1.05701,1.05658,1.05679,1771
2023-10-25 23:00:00,1.05679,1.05699,1.05658,1.05661,1207
2023-10-26 00:00:00,1.05662,1.05683,1.0564,1.05676,482
2023-10-26 01:00:00,1.05678,1.05679,1.05643,1.05654,814
2023-10-26 02:00:00,1.05654,1.0567,1.05602,1.05662,889
2023-10-26 03:00:00,1.05662,1.05692,1.05578,1.05596,1386
2023-10-26 04:00:00,1.05596,1.05613,1.05542,1.0555,1316
2023-10-26 05:00:00,1.0555,1.05562,1.05436,1.05454,1390
2023-10-26 06:00:00,1.05454,1.0548,1.05414,1.05469,1296
2023-10-26 07:00:00,1.05469,1.0548,1.05424,1.05457,919
2023-10-26 08:00:00,1.05457,1.05493,1.05412,1.05429,1478
2023-10-26 09:00:00,1.05424,1.05454,1.05329,1.05388,2450
2023-10-26 10:00:00,1.05386,1.05495,1.05382,1.05482,2571
2023-10-26 11:00:00,1.05482,1.05526,1.05444,1.05453,2383
2023-10-26 12:00:00,1.05453,1.05519,1.05402,1.05456,1753
2023-10-26 13:00:00,1.05456,1.05493,1.05351,1.05372,1854
2023-10-26 14:00:00,1.05373,1.0539,1.05311,1.05362,1746
2023-10-26 15:00:00,1.05363,1.05592,1.05222,1.05592,5986
2023-10-26 16:00:00,1.05603,1.05603,1.05415,1.0547,5195
2023-10-26 17:00:00,1.05466,1.05485,1.0531,1.05428,4399
2023-10-26 18:00:00,1.0543,1.0545,1.05252,1.05317,3216
2023-10-26 19:00:00,1.05316,1.05369,1.05249,1.05285,3194
2023-10-26 20:00:00,1.05286,1.05523,1.05281,1.05506,3273
2023-10-26 21:00:00,1.05506,1.05647,1.05491,1.05609,2199
2023-10-26 22:00:00,1.05609,1.05632,1.05484,1.05566,2131
2023-10-26 23:00:00,1.05565,1.05642,1.05551,1.05629,1217
2023-10-27 00:00:00,1.0562,1.05622,1.0553,1.05609,541
2023-10-27 01:00:00,1.0561,1.05654,1.05606,1.05644,505
2023-10-27 02:00:00,1.05647,1.05657,1.05626,1.05639,1247
2023-10-27 03:00:00,1.05638,1.05646,1.05561,1.05579,1463
2023-10-27 04:00:00,1.05579,1.05622,1.05526,1.05589,1455
2023-10-27 05:00:00,1.05588,1.05667,1.05588,1.05646,1067
2023-10-27 06:00:00,1.05646,1.05654,1.0561,1.05645,780
2023-10-27 07:00:00,1.05645,1.05679,1.05634,1.05672,616
2023-10-27 08:00:00,1.05672,1.057,1.05653,1.05693,1013
2023-10-27 09:00:00,1.05694,1.05698,1.05547,1.05562,2089
2023-10-27 10:00:00,1.05562,1.0563,1.05521,1.05584,2140
2023-10-27 11:00:00,1.05583,1.05624,1.05538,1.05618,2091
2023-10-27 12:00:00,1.05618,1.05656,1.05602,1.05644,1719
2023-10-27 13:00:00,1.05644,1.05669,1.05559,1.05559,1441
2023-10-27 14:00:00,1.05558,1.05562,1.05354,1.05372,1785
2023-10-27 15:00:00,1.05372,1.05692,1.05356,1.05559,3501
2023-10-27 16:00:00,1.05558,1.05917,1.05554,1.05798,4695
2023-10-27 17:00:00,1.0579,1.05947,1.05656,1.05782,4853
2023-10-27 18:00:00,1.05783,1.0597,1.05774,1.05912,3090
2023-10-27 19:00:00,1.05913,1.05965,1.05808,1.0583,2184
2023-10-27 20:00:00,1.05828,1.0583,1.05574,1.05672,2609
2023-10-27 21:00:00,1.05672,1.05736,1.05624,1.05676,2780
2023-10-27 22:00:00,1.05676,1.05708,1.05621,1.05705,1945
2023-10-27 23:00:00,1.05706,1.05707,1.0563,1.05659,925
2023-10-30 00:00:00,1.05642,1.05698,1.05621,1.05664,364
2023-10-30 01:00:00,1.05664,1.05682,1.05588,1.05614,952
2023-10-30 02:00:00,1.05613,1.0564,1.05589,1.0562,1080
2023-10-30 03:00:00,1.0562,1.05631,1.05553,1.05626,1499
2023-10-30 04:00:00,1.05627,1.0564,1.05596,1.05638,1529
2023-10-30 05:00:00,1.05638,1.0566,1.05618,1.05626,948
2023-10-30 06:00:00,1.05626,1.05636,1.05589,1.05605,846
2023-10-30 07:00:00,1.05606,1.05626,1.05586,1.05611,613
2023-10-30 08:00:00,1.05611,1.05621,1.05589,1.05617,846
2023-10-30 09:00:00,1.05617,1.05658,1.05565,1.05654,1255
2023-10-30 10:00:00,1.05642,1.05677,1.05531,1.05569,2168
2023-10-30 11:00:00,1.05548,1.05608,1.05471,1.056,2598
2023-10-30 12:00:00,1.05599,1.05861,1.05598,1.05825,2551
2023-10-30 13:00:00,1.05824,1.05882,1.0574,1.05749,1977
2023-10-30 14:00:00,1.05748,1.05964,1.05734,1.05854,1974
2023-10-30 15:00:00,1.05854,1.06086,1.05821,1.0607,2817
2023-10-30 16:00:00,1.0607,1.06151,1.05966,1.06096,3647
2023-10-30 17:00:00,1.06096,1.06182,1.0591,1.06055,4864
2023-10-30 18:00:00,1.06054,1.06252,1.0605,1.06192,3104
2023-10-30 19:00:00,1.0619,1.0621,1.06052,1.06072,2242
2023-10-30 20:00:00,1.06074,1.06146,1.06003,1.06114,1663
2023-10-30 21:00:00,1.06114,1.0619,1.06102,1.06178,1398
2023-10-30 22:00:00,1.06178,1.06218,1.06138,1.0617,1583
2023-10-30 23:00:00,1.0617,1.06176,1.06144,1.06154,755
2023-10-31 00:00:00,1.06147,1.06165,1.06094,1.06146,398
2023-10-31 01:00:00,1.0615,1.06173,1.06121,1.06121,364
2023-10-31 02:00:00,1.0612,1.06153,1.0612,1.0614,481
2023-10-31 03:00:00,1.0614,1.06144,1.06096,1.06116,1285
2023-10-31 04:00:00,1.06115,1.06127,1.06034,1.061,1678
2023-10-31 05:00:00,1.06102,1.06113,1.05989,1.0601,1257
2023-10-31 06:00:00,1.0601,1.06012,1.05908,1.05946,2414
2023-10-31 07:00:00,1.05946,1.05972,1.05908,1.0594,1376
2023-10-31 08:00:00,1.05939,1.05991,1.05927,1.05987,1285
2023-10-31 09:00:00,1.05988,1.06093,1.05944,1.0609,1578
2023-10-31 10:00:00,1.06085,1.06259,1.06036,1.06214,2358
2023-10-31 11:00:00,1.06212,1.06458,1.06157,1.06455,2730
2023-10-31 12:00:00,1.06454,1.0675,1.06356,1.06684,3134
2023-10-31 13:00:00,1.067,1.067,1.06522,1.06644,2896
2023-10-31 14:00:00,1.06644,1.0667,1.06554,1.06558,1958
2023-10-31 15:00:00,1.06558,1.0661,1.06214,1.06242,3980
2023-10-31 16:00:00,1.06238,1.06258,1.06014,1.06036,4549
2023-10-31 17:00:00,1.06034,1.06158,1.05949,1.06022,4605
2023-10-31 18:00:00,1.06025,1.06056,1.05663,1.05669,4668
2023-10-31 19:00:00,1.05673,1.05747,1.05575,1.05676,3756
2023-10-31 20:00:00,1.05676,1.05803,1.05659,1.05751,2582
2023-10-31 21:00:00,1.05751,1.0582,1.0571,1.05818,1973
2023-10-31 22:00:00,1.05813,1.05859,1.05801,1.05807,1618
2023-10-31 23:00:00,1.05811,1.05837,1.0573,1.05756,1015
2023-11-01 00:00:00,1.05723,1.05763,1.05697,1.05756,584
2023-11-01 01:00:00,1.05758,1.05798,1.05756,1.05796,757
2023-11-01 02:00:00,1.05796,1.05808,1.05773,1.0578,850
2023-11-01 03:00:00,1.05779,1.05806,1.05687,1.05736,1303
2023-11-01 04:00:00,1.05736,1.05766,1.05675,1.05692,1516
2023-11-01 05:00:00,1.0569,1.05732,1.05665,1.05704,1066
2023-11-01 06:00:00,1.05705,1.05738,1.05688,1.05706,1003
2023-11-01 07:00:00,1.05706,1.05722,1.0566,1.05674,1092
2023-11-01 08:00:00,1.05672,1.05693,1.05654,1.05681,1057
2023-11-01 09:00:00,1.05684,1.05765,1.05684,1.05742,1189
2023-11-01 10:00:00,1.05741,1.05777,1.0559,1.05648,2091
2023-11-01 11:00:00,1.0565,1.05682,1.05573,1.05584,2241
2023-11-01 12:00:00,1.05584,1.05628,1.05454,1.05493,1986
2023-11-01 13:00:00,1.05494,1.05538,1.05457,1.05484,1531
2023-11-01 14:00:00,1.05484,1.05508,1.05409,1.05431,1885
2023-11-01 15:00:00,1.0543,1.05574,1.0537,1.05386,4564
2023-11-01 16:00:00,1.05386,1.05397,1.05217,1.05297,4243
2023-11-01 17:00:00,1.05448,1.0571,1.05353,1.05526,5810
2023-11-01 18:00:00,1.05526,1.05594,1.05359,1.05373,3240
2023-11-01 19:00:00,1.05374,1.05418,1.05324,1.0534,2052
2023-11-01 20:00:00,1.05339,1.05359,1.05276,1.05332,1908
2023-11-01 21:00:00,1.05333,1.05524,1.05168,1.05422,8161
2023-11-01 22:00:00,1.0542,1.05706,1.05416,1.05674,4854
2023-11-01 23:00:00,1.05674,1.0576,1.05674,1.057,1136
2023-11-02 00:00:00,1.05696,1.05709,1.05618,1.05683,506
2023-11-02 01:00:00,1.05683,1.05789,1.05683,1.05784,611
2023-11-02 02:00:00,1.05784,1.0587,1.05775,1.05868,1097
2023-11-02 03:00:00,1.05869,1.0602,1.05838,1.0602,1986
2023-11-02 04:00:00,1.0602,1.06022,1.05967,1.05978,1900
2023-11-02 05:00:00,1.05978,1.05987,1.05934,1.05959,1261
2023-11-02 06:00:00,1.05959,1.06005,1.0594,1.06,995
2023-11-02 07:00:00,1.06,1.06001,1.05952,1.05962,987
2023-11-02 08:00:00,1.05961,1.06021,1.05955,1.05972,1383
2023-11-02 09:00:00,1.05971,1.06021,1.05938,1.06,1401
2023-11-02 10:00:00,1.06,1.06102,1.05965,1.06034,2329
2023-11-02 11:00:00,1.06035,1.06085,1.05913,1.06005,3062
2023-11-02 12:00:00,1.06007,1.06249,1.0599,1.06238,3027
2023-11-02 13:00:00,1.06239,1.06373,1.06211,1.06347,2333
2023-11-02 14:00:00,1.06347,1.0639,1.06305,1.06337,2381
2023-11-02 15:00:00,1.06339,1.06677,1.06323,1.06643,5084
2023-11-02 16:00:00,1.06642,1.06669,1.06421,1.06478,4329
2023-11-02 17:00:00,1.06474,1.06476,1.06273,1.06398,4039
2023-11-02 18:00:00,1.06397,1.06434,1.0617,1.06174,3885
2023-11-02 19:00:00,1.06173,1.0623,1.06106,1.06156,3169
2023-11-02 20:00:00,1.06155,1.063,1.06138,1.06284,1966
2023-11-02 21:00:00,1.06284,1.06326,1.06235,1.0626,2017
2023-11-02 22:00:00,1.0626,1.06265,1.06168,1.06233,1746
2023-11-02 23:00:00,1.06233,1.06237,1.0617,1.06224,932
2023-11-03 00:00:00,1.06203,1.06238,1.06126,1.06208,1435
2023-11-03 01:00:00,1.06208,1.06228,1.06172,1.06173,409
2023-11-03 02:00:00,1.06174,1.06188,1.06156,1.06158,586
2023-11-03 03:00:00,1.0616,1.0622,1.0615,1.06182,937
2023-11-03 04:00:00,1.0618,1.06228,1.06148,1.06224,1205
2023-11-03 05:00:00,1.06222,1.06286,1.06214,1.06264,1043
2023-11-03 06:00:00,1.06264,1.0629,1.06245,1.06256,633
2023-11-03 07:00:00,1.06256,1.06288,1.06248,1.06264,676
2023-11-03 08:00:00,1.06264,1.06317,1.06261,1.06299,998
2023-11-03 09:00:00,1.063,1.06338,1.0628,1.06313,1046
2023-11-03 10:00:00,1.06307,1.06338,1.06252,1.06294,1925
2023-11-03 11:00:00,1.06294,1.06323,1.06198,1.06272,2346
2023-11-03 12:00:00,1.06271,1.06485,1.06243,1.06481,2258
2023-11-03 13:00:00,1.06481,1.06483,1.0642,1.06431,1823
2023-11-03 14:00:00,1.06431,1.06528,1.0641,1.06468,1957
2023-11-03 15:00:00,1.0647,1.07193,1.06456,1.07097,5594
2023-11-03 16:00:00,1.07093,1.07247,1.06961,1.07171,6300
2023-11-03 17:00:00,1.07279,1.07353,1.06935,1.07199,6430
2023-11-03 18:00:00,1.072,1.07354,1.07155,1.07323,4218
2023-11-03 19:00:00,1.07323,1.07395,1.07254,1.07394,3494
2023-11-03 20:00:00,1.07394,1.07468,1.07308,1.07366,2860
2023-11-03 21:00:00,1.07366,1.07399,1.07327,1.07359,1888
2023-11-03 22:00:00,1.07359,1.07375,1.07225,1.07248,1581
2023-11-03 23:00:00,1.07251,1.07328,1.07251,1.07266,972
2023-11-06 00:00:00,1.07234,1.07268,1.072,1.07262,269
2023-11-06 01:00:00,1.07276,1.07336,1.0724,1.07314,1068
2023-11-06 02:00:00,1.07316,1.07322,1.07229,1.07244,1222
2023-11-06 03:00:00,1.07244,1.07296,1.07224,1.07284,1618
2023-11-06 04:00:00,1.07285,1.07336,1.07264,1.0733,1119
2023-11-06 05:00:00,1.0733,1.07345,1.07312,1.07345,844
2023-11-06 06:00:00,1.07345,1.07378,1.0734,1.07358,766
2023-11-06 07:00:00,1.07356,1.0739,1.07332,1.07358,1117
2023-11-06 08:00:00,1.07356,1.07402,1.07345,1.07363,1190
2023-11-06 09:00:00,1.07362,1.07438,1.0732,1.07332,2188
2023-11-06 10:00:00,1.07331,1.07564,1.07316,1.07503,3161
2023-11-06 11:00:00,1.07503,1.07564,1.07428,1.07472,2235
2023-11-06 12:00:00,1.07473,1.07558,1.07452,1.07486,1871
2023-11-06 13:00:00,1.07486,1.07542,1.07443,1.07516,1767
2023-11-06 14:00:00,1.07515,1.07542,1.07391,1.0744,2057
2023-11-06 15:00:00,1.07436,1.07447,1.07352,1.07376,2862
2023-11-06 16:00:00,1.07378,1.07461,1.07364,1.0739,3122
2023-11-06 17:00:00,1.0739,1.07442,1.07262,1.07438,2959
2023-11-06 18:00:00,1.07439,1.07494,1.07402,1.07461,2260
2023-11-06 19:00:00,1.07461,1.07462,1.07339,1.07356,1462
2023-11-06 20:00:00,1.07356,1.0737,1.07291,1.07358,1541
2023-11-06 21:00:00,1.0736,1.0737,1.07222,1.07244,2105
2023-11-06 22:00:00,1.07238,1.07242,1.07194,1.07198,1594
2023-11-06 23:00:00,1.072,1.07206,1.07164,1.07172,792
2023-11-07 00:00:00,1.07172,1.07205,1.07133,1.07194,424
2023-11-07 01:00:00,1.07194,1.07224,1.07178,1.07184,564
2023-11-07 02:00:00,1.07186,1.07196,1.07118,1.0714,884
2023-11-07 03:00:00,1.07136,1.07136,1.0708,1.07104,1440
2023-11-07 04:00:00,1.07105,1.07126,1.0706,1.07114,1001
